date,kwh,cost,source
2026-08-01T00:00:00.000,0.547,0.19200247,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-01T01:00:00.000,0.469,0.16462369,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-01T02:00:00.000,0.481,0.16883581,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-01T03:00:00.000,0.521,0.18287621,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-01T04:00:00.000,0.47,0.1649747,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-01T05:00:00.000,0.447,0.15690147,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-01T06:00:00.000,0.471,0.16532571,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-01T07:00:00.000,0.384,0.13478784,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-01T08:00:00.000,0.323,0.11337623,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-01T09:00:00.000,0.41500000000000004,0.11085634999999999,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-01T10:00:00.000,1.364,0.33278146000000003,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-01T11:00:00.000,0.225,0.07897725,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-01T12:00:00.000,0.375,0.13162875,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-01T13:00:00.000,0.244,0.08564644,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-01T14:00:00.000,0.825,0.28958325,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-01T15:00:00.000,1.342,0.47105542,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-01T16:00:00.000,1.299,0.45596199,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-01T17:00:00.000,1.2970000000000002,0.39803643,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-01T18:00:00.000,2.071,0.5986783,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-01T19:00:00.000,0.758,0.26606558,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-01T20:00:00.000,0.78,0.2737878,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-01T21:00:00.000,0.69,0.2421969,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-01T22:00:00.000,0.654,0.22956054,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-01T23:00:00.000,0.577,0.20253277,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T00:00:00.000,0.641,0.22499741,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T01:00:00.000,1.647,0.48226948000000003,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T02:00:00.000,1.25,0.36163038999999997,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T03:00:00.000,0.503,0.17655803,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T04:00:00.000,0.488,0.17129288,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T05:00:00.000,0.465,0.16321965,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T06:00:00.000,0.473,0.16602773,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T07:00:00.000,0.361,0.12671461,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T08:00:00.000,0.567,0.16540656,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T09:00:00.000,3.073,0.94310139,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T10:00:00.000,0.732,0.25693932,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T11:00:00.000,1.248,0.43806048,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T12:00:00.000,2.433,0.85400733,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T13:00:00.000,1.086,0.38119686,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T14:00:00.000,1.446,0.50756046,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T15:00:00.000,1.099,0.38575999,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T16:00:00.000,0.672,0.23587872,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T17:00:00.000,0.863,0.30292163,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T18:00:00.000,1.5759999999999998,0.50445384,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T19:00:00.000,2.07,0.61094693,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T20:00:00.000,0.846,0.29695446,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T21:00:00.000,0.744,0.26115144,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T22:00:00.000,0.616,0.21622216,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-02T23:00:00.000,0.499,0.17515399,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T00:00:00.000,0.495,0.17374995,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T01:00:00.000,0.497,0.17445197,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T02:00:00.000,0.504,0.17690904,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T03:00:00.000,0.506,0.17761106,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T04:00:00.000,0.464,0.16286864,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T05:00:00.000,0.448,0.15725248,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T06:00:00.000,0.637,0.20825398,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T07:00:00.000,2.2990000000000004,0.6175686,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T08:00:00.000,1.756,0.51487249,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T09:00:00.000,0.023,0.00807323,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T10:00:00.000,1.339,0.47000239,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T11:00:00.000,0.492,0.17269692,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T12:00:00.000,0.001,0.00035101,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T13:00:00.000,0.203,0.07125503,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T14:00:00.000,0.088,0.03088888,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T15:00:00.000,0.191,0.06704291,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T16:00:00.000,0.511,0.17936611,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T17:00:00.000,0.739,0.25939639,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T18:00:00.000,0.671,0.23552771,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T19:00:00.000,0.658,0.23096458,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T20:00:00.000,0.67,0.2351767,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T21:00:00.000,0.842,0.29555042,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T22:00:00.000,0.753,0.26431053,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-03T23:00:00.000,0.457,0.16041157,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T00:00:00.000,0.521,0.18287621,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T01:00:00.000,0.669,0.23482569,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T02:00:00.000,0.441,0.15479541,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T03:00:00.000,0.473,0.16602773,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T04:00:00.000,0.504,0.17690904,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T05:00:00.000,0.447,0.15690147,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T06:00:00.000,0.439,0.15409339,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T07:00:00.000,1.546,0.40776186,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T08:00:00.000,0.331,0.08050119,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T09:00:00.000,0,0,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T10:00:00.000,0,0,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T11:00:00.000,0.001,0.00035101,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T12:00:00.000,0,0,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T13:00:00.000,0,0,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T14:00:00.000,0.001,0.00024222,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T15:00:00.000,0.031,0.01088131,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T16:00:00.000,0.675,0.23693175,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T17:00:00.000,0.706,0.24781306,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T18:00:00.000,0.639,0.22429539,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T19:00:00.000,0.786,0.27589386,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T20:00:00.000,0.569,0.19972469,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T21:00:00.000,0.482,0.16918682,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T22:00:00.000,0.468,0.16427268,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-04T23:00:00.000,0.466,0.16357066,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T00:00:00.000,0.443,0.15549743,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T01:00:00.000,0.454,0.15935854,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T02:00:00.000,0.47,0.1649747,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T03:00:00.000,0.502,0.17620702,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T04:00:00.000,0.517,0.18147217,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T05:00:00.000,0.424,0.14882824,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T06:00:00.000,0.415,0.14566915,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T07:00:00.000,0.313,0.10986613,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T08:00:00.000,0.015,0.00526515,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T09:00:00.000,0,0,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T10:00:00.000,0.001,0.00035101,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T11:00:00.000,0,0,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T12:00:00.000,0,0,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T13:00:00.000,0,0,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T14:00:00.000,0.089,0.03123989,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T15:00:00.000,0.188,0.06598988,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T16:00:00.000,0.368,0.12917168,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T17:00:00.000,0.468,0.16427268,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T18:00:00.000,0.506,0.17761106,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T19:00:00.000,0.543,0.19059843,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T20:00:00.000,0.59,0.2070959,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T21:00:00.000,0.578,0.20288378,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T22:00:00.000,0.813,0.28537113,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-05T23:00:00.000,0.521,0.18287621,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T00:00:00.000,0.572,0.20077772,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T01:00:00.000,0.687,0.24114387,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T02:00:00.000,0.456,0.16006056,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T03:00:00.000,0.503,0.17655803,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T04:00:00.000,0.469,0.16462369,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T05:00:00.000,0.459,0.16111359,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T06:00:00.000,0.874,0.30678274,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T07:00:00.000,0.867,0.30432567,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T08:00:00.000,0.574,0.20147974,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T09:00:00.000,0.439,0.15409339,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T10:00:00.000,1.473,0.51703773,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T11:00:00.000,0.295,0.10354795,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T12:00:00.000,0.036,0.01263636,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T13:00:00.000,0.057,0.02000757,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T14:00:00.000,0.042,0.01474242,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T15:00:00.000,0.234,0.08213634,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T16:00:00.000,0.549,0.19270449,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T17:00:00.000,0.679,0.23833579,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T18:00:00.000,0.724,0.25413124,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T19:00:00.000,0.633,0.22218933,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T20:00:00.000,1.748,0.61356548,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T21:00:00.000,1.215,0.42647715,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T22:00:00.000,0.569,0.19972469,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-06T23:00:00.000,0.551,0.19340651,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T00:00:00.000,0.524,0.18392924,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T01:00:00.000,0.543,0.19048964,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T02:00:00.000,0.569,0.19972469,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T03:00:00.000,0.58,0.2035858,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T04:00:00.000,0.594,0.20849994,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T05:00:00.000,0.604,0.21201004,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T06:00:00.000,0.982,0.34469182,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T07:00:00.000,0.547,0.19200247,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T08:00:00.000,0.013,0.00456313,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T09:00:00.000,0,0,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T10:00:00.000,0,0,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T11:00:00.000,0.001,0.00035101,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T12:00:00.000,0.213,0.07476513,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T13:00:00.000,0.4,0.140404,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T14:00:00.000,2.418,0.84874218,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T15:00:00.000,0.312,0.10951512,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T16:00:00.000,0.573,0.20112873,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T17:00:00.000,0.93,0.3264393,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T18:00:00.000,0.801,0.28115901,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T19:00:00.000,0.684,0.24009084,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T20:00:00.000,0.687,0.24114387,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T21:00:00.000,0.629,0.22078529,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T22:00:00.000,0.741,0.26009841,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-07T23:00:00.000,0.512,0.17971712,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T00:00:00.000,0.477,0.16743177,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T01:00:00.000,0.446,0.15655046,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T02:00:00.000,0.44,0.1544444,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T03:00:00.000,0.516,0.18112116,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T04:00:00.000,0.469,0.16462369,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T05:00:00.000,0.427,0.14988127,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T06:00:00.000,0.449,0.15760349,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T07:00:00.000,0.365,0.12811865,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T08:00:00.000,0.004,0.00140404,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T09:00:00.000,0,0,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T10:00:00.000,0.002,0.00070202,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T11:00:00.000,0,0,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T12:00:00.000,0.112,0.03931312,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T13:00:00.000,0,0,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T14:00:00.000,0.054,0.01895454,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T15:00:00.000,0.15,0.0526515,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T16:00:00.000,0.557,0.19551257,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T17:00:00.000,0.72,0.2527272,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T18:00:00.000,0.709,0.24886609,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T19:00:00.000,0.759,0.26641659,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T20:00:00.000,1.027,0.36048727,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T21:00:00.000,0.587,0.20604287,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T22:00:00.000,0.612,0.21481812,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-08T23:00:00.000,0.51,0.1790151,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T00:00:00.000,0.574,0.20147974,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T01:00:00.000,0.646,0.22675246,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T02:00:00.000,0.473,0.16602773,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T03:00:00.000,0.519,0.18217419,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T04:00:00.000,0.503,0.17655803,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T05:00:00.000,0.467,0.16392167,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T06:00:00.000,0.424,0.14882824,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T07:00:00.000,0.283,0.09933583,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T08:00:00.000,0.221,0.07757321,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T09:00:00.000,0,0,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T10:00:00.000,0.064,0.02246464,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T11:00:00.000,0.013,0.00456313,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T12:00:00.000,0.17,0.0596717,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T13:00:00.000,0.054,0.01895454,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T14:00:00.000,0.26,0.0912626,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T15:00:00.000,0.308,0.10811108,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T16:00:00.000,0.584,0.20498984,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T17:00:00.000,1.093,0.38365393,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T18:00:00.000,1.306,0.45841906,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T19:00:00.000,0.769,0.26992669,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T20:00:00.000,0.717,0.25167417,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T21:00:00.000,0.735,0.25799235,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T22:00:00.000,0.721,0.25296942,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-09T23:00:00.000,0.599,0.21025499,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T00:00:00.000,0.574,0.20147974,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T01:00:00.000,0.571,0.20042671,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T02:00:00.000,0.602,0.21130802,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T03:00:00.000,0.603,0.21165903,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T04:00:00.000,0.555,0.19481055,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T05:00:00.000,0.567,0.19902267,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T06:00:00.000,0.677,0.23763377,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T07:00:00.000,2.081,0.56139215,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T08:00:00.000,0.484,0.16988884,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T09:00:00.000,0.083,0.02913383,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T10:00:00.000,0.59,0.2070959,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T11:00:00.000,1.917,0.5112242300000001,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T12:00:00.000,0.675,0.19036963,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T13:00:00.000,0.167,0.05861867,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T14:00:00.000,0.099,0.03474999,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T15:00:00.000,0.208,0.07301008,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T16:00:00.000,0.655,0.22991155,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T17:00:00.000,0.72,0.2527272,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T18:00:00.000,0.908,0.31871708,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T19:00:00.000,0.8,0.280808,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T20:00:00.000,1.927,0.67639627,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T21:00:00.000,1.282,0.44999482,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T22:00:00.000,0.741,0.26009841,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-10T23:00:00.000,0.475,0.16672975,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T00:00:00.000,0.565,0.19832065,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T01:00:00.000,0.673,0.23622973,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T02:00:00.000,0.453,0.15900753,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T03:00:00.000,0.499,0.17515399,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T04:00:00.000,0.586,0.20569186,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T05:00:00.000,0.486,0.17059086,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T06:00:00.000,0.679,0.23833579,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T07:00:00.000,0.729,0.25588629,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T08:00:00.000,0.105,0.03685605,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T09:00:00.000,0.027,0.00947727,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T10:00:00.000,0.002,0.00070202,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T11:00:00.000,0,0,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T12:00:00.000,0.001,0.00035101,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T13:00:00.000,0.309,0.10846209,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T14:00:00.000,0.002,0.00070202,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T15:00:00.000,0.16,0.0561616,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T16:00:00.000,0.699,0.24535599,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T17:00:00.000,0.789,0.27694689,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T18:00:00.000,0.859,0.30151759,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T19:00:00.000,0.792,0.27799992,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T20:00:00.000,0.703,0.24676003,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T21:00:00.000,0.606,0.21271206,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T22:00:00.000,0.538,0.18884338,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-11T23:00:00.000,0.522,0.18311843,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-12T00:00:00.000,0.536,0.18814136,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-12T01:00:00.000,0.499,0.17515399,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-12T02:00:00.000,0.485,0.17023985,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-12T03:00:00.000,0.541,0.18989641,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-12T04:00:00.000,0.513,0.18006813,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-12T05:00:00.000,0.496,0.17410096,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-12T06:00:00.000,0.515,0.18077015,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-12T07:00:00.000,0.287,0.10073987,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-12T08:00:00.000,0.088,0.03088888,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-12T09:00:00.000,0.001,0.00035101,https://api.alintaenergy.com.au/v1/myaccount/bff
2026-08-12T10:00:00.000,0.061,0.02141161,https://api.alintaenergy.com.au/v1/myaccount/bff
